Date,product_id,daily_unit_sales,previous_year_daily_unit_sales,daily_unit_sales_kg,previous_year_daily_unit_sales_kg,daily_unit_returns_kg,previous_year_daily_unit_returns_kg,points_of_distribution
2020-07-01,1,3465.000000000002,,2079.000000000001,,0,,698.0
2020-07-01,5,935.0,,560.9999999999997,,0.19811320754716935,,316.0
2020-07-01,2,1219.0,,1219.0,,0,,0.0
2020-07-01,4,1385.0,,830.9999999999995,,0.23649393605292104,,487.0
2020-07-02,6,4009.9999999999973,,882.1999999999994,,0.22437137330754242,,574.0
2020-07-02,3,1388.0,,832.8,,0.20956719817767622,,413.0
2020-07-02,1,5039.0,,3023.3999999999996,,0,,623.0
2020-07-02,2,1108.0,,1108.0,,0,,0.0
2020-07-02,4,1228.0,,736.7999999999995,,0.23009404388714655,,458.0
2020-07-02,7,1470.3333333333326,,882.1999999999995,,0.22437137330754217,,574.0
2020-07-02,5,1048.0,,628.8,,0.18124999999999944,,295.0
2020-07-03,3,1036.0,,621.5999999999996,,0.21336370539103974,,407.0
2020-07-03,1,3942.0000000000014,,2365.2000000000007,,0,,705.0
2020-07-03,2,1530.0,,1530.0,,0,,0.0
2020-07-03,5,822.0,,493.19999999999976,,0.1428571428571427,,308.0
2020-07-03,7,1320.3666666666659,,792.2199999999995,,0.23852823006978138,,568.0
2020-07-03,6,3600.999999999996,,792.2199999999991,,0.2385282300697814,,568.0
2020-07-03,4,1251.0,,750.5999999999997,,0.1954983922829575,,476.0
2020-07-04,3,729.0,,437.39999999999986,,0.22529224229543046,,326.0
2020-07-04,1,2397.0000000000014,,1438.2000000000007,,0,,568.0
2020-07-04,6,2209.9999999999945,,486.19999999999885,,0.2720685111989456,,497.0
2020-07-04,5,400.0,,240.0,,0.2452830188679249,,237.0
2020-07-04,7,810.3333333333319,,486.19999999999914,,0.27206851119894543,,497.0
2020-07-04,2,392.0,,392.0,,0,,0.0
2020-07-04,4,542.0,,325.1999999999996,,0.2877792378449405,,327.0
2020-07-05,6,1212.0000000000002,,266.64000000000004,,0.06264501160092809,,19.0
2020-07-05,7,444.4000000000001,,266.64000000000004,,0.06264501160092809,,19.0
2020-07-05,1,513.0,,307.8,,0,,15.0
2020-07-05,4,419.0,,251.39999999999998,,0.0411899313501144,,17.0
2020-07-05,5,289.0,,173.39999999999998,,0.06472491909385113,,15.0
2020-07-05,2,492.0,,492.0,,0,,0.0
2020-07-05,3,392.0,,235.2,,0.03209876543209877,,14.0
2020-07-06,2,1351.0,,1351.0,,0,,0.0
2020-07-06,4,1654.0,,992.4000000000003,,0.16758933064921938,,588.0
2020-07-06,7,2048.5666666666693,,1229.1400000000015,,0.17461958930417978,,809.0
2020-07-06,3,2085.0,,1251.0000000000007,,0.16666666666666657,,575.0
2020-07-06,6,5586.999999999995,,1229.139999999999,,0.1746195893041799,,809.0
2020-07-06,5,1698.0,,1018.8000000000008,,0.09051955008034247,,413.0
2020-07-06,1,5987.000000000005,,3592.2000000000025,,0,,940.0
2020-07-07,5,984.0,,590.4,,0.1589743589743585,,320.0
2020-07-07,4,1436.0,,861.5999999999997,,0.18640226628895115,,500.0
2020-07-07,2,1374.0,,1374.0,,0,,0.0
2020-07-07,6,3891.999999999996,,856.2399999999991,,0.24573643410852658,,636.0
2020-07-07,7,1427.0666666666668,,856.2400000000001,,0.24573643410852672,,636.0
2020-07-07,3,1143.0,,685.7999999999997,,0.25147347740667925,,430.0
2020-07-07,1,3358.0000000000005,,2014.8000000000002,,0,,715.0
2020-07-08,5,1565.0,,939.0000000000011,,0.10571428571428533,,388.0
2020-07-08,6,3139.999999999997,,690.7999999999993,,0.296752519596864,,719.0
2020-07-08,2,1326.0,,1326.0,,0,,0.0
2020-07-08,7,1151.333333333333,,690.7999999999997,,0.296752519596864,,719.0
2020-07-08,4,1194.0,,716.3999999999996,,0.23852040816326456,,549.0
2020-07-08,1,4247.000000000002,,2548.2000000000007,,0,,832.0
2020-07-08,3,2050.0,,1230.0000000000005,,0.1542904290429043,,466.0
2020-07-09,7,1622.499999999999,,973.4999999999994,,0.23482621476742108,,652.0
2020-07-09,1,2755.0000000000014,,1653.0000000000007,,0,,671.0
2020-07-09,5,1185.0,,711.0000000000003,,0.1286764705882349,,352.0
2020-07-09,3,1398.0,,838.7999999999997,,0.21768326804700572,,451.0
2020-07-09,4,1536.0,,921.5999999999997,,0.20414507772020685,,538.0
2020-07-09,6,4424.999999999998,,973.4999999999995,,0.23482621476742122,,652.0
2020-07-09,2,1694.0,,1694.0,,0,,0.0
2020-07-10,3,789.38,,473.6279999999997,,0.3159618717504329,,543.0
2020-07-10,7,883.9123333333328,,530.3473999999997,,0.35971580345285437,,745.0
2020-07-10,4,1051.4099999999999,,630.8459999999994,,0.2358938953488365,,615.0
2020-07-10,2,1159.0,,1159.0,,0,,0.0
2020-07-10,5,918.037,,550.8221999999998,,0.14601209302325568,,394.0
2020-07-10,6,2410.6699999999955,,530.347399999999,,0.3597158034528546,,745.0
2020-07-10,1,3553.0500000000015,,2131.830000000001,,0,,884.0
2020-07-11,3,540.0,,324.0,,0.23512747875354112,,256.0
2020-07-11,2,434.0,,434.0,,0,,0.0
2020-07-11,1,1778.0,,1066.8,,0,,502.0
2020-07-11,5,271.0,,162.6,,0.33740831295843565,,202.0
2020-07-11,4,525.0,,314.9999999999998,,0.2768595041322312,,318.0
2020-07-11,7,837.0999999999987,,502.2599999999992,,0.19385593220338942,,435.0
2020-07-11,6,2282.9999999999964,,502.2599999999992,,0.19385593220338945,,435.0
2020-07-12,7,666.5999999999999,,399.9599999999999,,0.023630504833512356,,20.0
2020-07-12,4,519.0,,311.4,,0.03710575139146568,,22.0
2020-07-12,2,498.0,,498.0,,0,,0.0
2020-07-12,5,362.0,,217.2,,0.03466666666666667,,17.0
2020-07-12,1,1188.0000000000002,,712.8000000000001,,0,,18.0
2020-07-12,3,640.0,,383.99999999999994,,0.02140672782874618,,22.0
2020-07-12,6,1818.0,,399.96,,0.023630504833512356,,20.0
2020-07-13,2,1634.0,,1634.0,,0,,0.0
2020-07-13,7,1649.6333333333325,,989.7799999999995,,0.1895154026301557,,832.0
2020-07-13,5,1832.0,,1099.2000000000005,,0.08991554893194231,,443.0
2020-07-13,1,4693.000000000001,,2815.8,,0,,971.0
2020-07-13,6,4498.999999999995,,989.7799999999991,,0.1895154026301558,,832.0
2020-07-13,3,2745.0,,1647.000000000001,,0.11451612903225802,,573.0
2020-07-13,4,1908.0,,1144.7999999999995,,0.13272727272727253,,650.0
2020-07-14,1,3217.0,,1930.2,,0,,764.0
2020-07-14,3,1076.0,,645.5999999999999,,0.27639542703429704,,497.0
2020-07-14,7,1330.6333333333341,,798.3800000000005,,0.23728457335014633,,678.0
2020-07-14,2,1336.0,,1336.0,,0,,0.0
2020-07-14,6,3628.999999999995,,798.3799999999989,,0.23728457335014635,,678.0
2020-07-14,5,784.0,,470.3999999999997,,0.17299578059071702,,378.0
2020-07-14,4,1096.0,,657.5999999999997,,0.24982888432580339,,572.0
2020-07-15,6,3360.9999999999945,,739.4199999999988,,0.26823426954060464,,798.0
2020-07-15,5,830.0,,498.0,,0.15736040609137034,,409.0
2020-07-15,2,1392.0,,1392.0,,0,,0.0
2020-07-15,3,999.0,,599.3999999999999,,0.24603773584905642,,539.0
2020-07-15,7,1232.366666666665,,739.4199999999989,,0.26823426954060453,,798.0
2020-07-15,1,2638.0000000000014,,1582.8000000000006,,0,,874.0
2020-07-15,4,1110.0,,665.9999999999994,,0.25553319919517004,,645.0
2020-07-16,3,1676.0,,1005.6,,0.1628371628371626,,486.0
2020-07-16,5,1234.0,,740.3999999999999,,0.11286843997124338,,355.0
2020-07-16,6,5083.999999999998,,1118.4799999999996,,0.18447224895732953,,656.0
2020-07-16,7,1864.133333333333,,1118.4799999999998,,0.18447224895732986,,656.0
2020-07-16,1,5863.000000000004,,3517.800000000002,,0,,749.0
2020-07-16,4,1425.0,,855.0000000000001,,0.17534722222222154,,545.0
2020-07-16,2,1330.0,,1330.0,,0,,0.0
2020-07-17,2,1407.0,,1407.0,,0,,0.0
2020-07-17,1,3075.000000000001,,1845.0000000000005,,0,,864.0
2020-07-17,7,1242.9999999999989,,745.7999999999993,,0.260148406809253,,731.0
2020-07-17,4,1107.0,,664.1999999999996,,0.2750491159135551,,626.0
2020-07-17,5,870.0,,522.0000000000002,,0.18539325842696594,,370.0
2020-07-17,6,3389.9999999999945,,745.7999999999988,,0.26014840680925283,,731.0
2020-07-17,3,822.0,,493.1999999999999,,0.31270903010033435,,510.0
2020-07-18,1,1450.999999999999,,870.5999999999995,,0,,494.0
2020-07-18,2,391.0,,391.0,,0,,0.0
2020-07-18,7,689.6999999999989,,413.8199999999993,,0.2925911996991348,,446.0
2020-07-18,5,261.0,,156.6,,0.3523573200992563,,193.0
2020-07-18,4,384.0,,230.39999999999986,,0.38164251207729477,,301.0
2020-07-18,6,1880.9999999999961,,413.81999999999914,,0.2925911996991347,,446.0
2020-07-18,3,552.0,,331.1999999999997,,0.27176781002638556,,279.0
2020-07-19,5,1451.0,,870.6000000000001,,0.02025658338960161,,22.0
2020-07-19,4,866.0,,519.6,,0.018140589569160995,,24.0
2020-07-19,3,2502.0,,1501.2,,0.003187250996015935,,20.0
2020-07-19,1,2087.0,,1252.2,,0,,23.0
2020-07-19,2,1170.0,,1170.0,,0,,0.0
2020-07-19,6,2310.9999999999995,,508.4199999999999,,0.022419627749576992,,24.0
2020-07-19,7,847.3666666666667,,508.42,,0.022419627749576992,,24.0
2020-07-20,3,1352.0,,811.2000000000002,,0.20750293083235585,,480.0
2020-07-20,6,3620.9999999999945,,796.6199999999988,,0.2295744680851049,,755.0
2020-07-20,4,1284.0,,770.3999999999994,,0.2170731707317066,,542.0
2020-07-20,2,1005.0,,1005.0,,0,,0.0
2020-07-20,7,1327.6999999999985,,796.619999999999,,0.22957446808510526,,755.0
2020-07-20,1,3044.0000000000014,,1826.4000000000008,,0,,741.0
2020-07-20,5,1196.0,,717.5999999999997,,0.10007524454477046,,364.0
2020-07-21,2,1087.0,,1087.0,,0,,0.0
2020-07-21,7,1516.8999999999994,,910.1399999999996,,0.2083811710677375,,675.0
2020-07-21,4,1233.0,,739.799999999999,,0.24908647990255706,,635.0
2020-07-21,5,745.0,,446.99999999999983,,0.18400876232201507,,362.0
2020-07-21,3,1008.0,,604.7999999999998,,0.2609970674486801,,482.0
2020-07-21,1,2849.000000000001,,1709.4000000000005,,0,,760.0
2020-07-21,6,4136.999999999998,,910.1399999999996,,0.20838117106773726,,675.0
2020-07-22,1,2100.9999999999986,,1260.5999999999992,,0,,707.0
2020-07-22,2,1443.0,,1443.0,,0,,0.0
2020-07-22,6,3401.9999999999945,,748.4399999999988,,0.27354260089685994,,711.0
2020-07-22,7,1247.3999999999987,,748.4399999999991,,0.27354260089686033,,711.0
2020-07-22,3,2474.0,,1484.4000000000005,,0.13917884481558776,,526.0
2020-07-22,5,934.0,,560.3999999999997,,0.18356643356643335,,367.0
2020-07-22,4,1548.0,,928.8,,0.2217194570135743,,563.0
2020-07-23,6,5857.000000000001,,1288.5400000000002,,0.16196880812705586,,735.0
2020-07-23,5,1326.0,,795.6000000000006,,0.11541027351567679,,357.0
2020-07-23,2,1047.0,,1047.0,,0,,0.0
2020-07-23,1,4628.000000000004,,2776.800000000002,,0,,707.0
2020-07-23,7,2147.5666666666684,,1288.540000000001,,0.16196880812705577,,735.0
2020-07-23,4,1240.0,,743.9999999999994,,0.2269326683291763,,571.0
2020-07-23,3,1642.0,,985.1999999999995,,0.19509803921568575,,474.0
2020-07-24,3,1761.0,,1056.6000000000008,,0.16142857142857117,,548.0
2020-07-24,1,3068.000000000002,,1840.800000000001,,0,,761.0
2020-07-24,5,1555.0,,932.9999999999997,,0.1042626728110598,,401.0
2020-07-24,2,1120.0,,1120.0,,0,,0.0
2020-07-24,7,1306.0666666666655,,783.6399999999992,,0.24517906336088063,,724.0
2020-07-24,6,3561.999999999996,,783.6399999999991,,0.24517906336088058,,724.0
2020-07-24,4,1482.0,,889.2,,0.20150862068965467,,598.0
2020-07-25,7,786.866666666665,,472.119999999999,,0.20636094674556205,,448.0
2020-07-25,6,2145.9999999999964,,472.1199999999992,,0.20636094674556188,,448.0
2020-07-25,2,420.0,,420.0,,0,,0.0
2020-07-25,1,1428.9999999999995,,857.3999999999996,,0,,455.0
2020-07-25,5,363.0,,217.79999999999978,,0.3111954459203036,,225.0
2020-07-25,4,571.0,,342.5999999999997,,0.3178016726403823,,322.0
2020-07-25,3,779.0,,467.39999999999975,,0.22871287128712878,,302.0
2020-07-26,2,1368.0,,1368.0,,0,,0.0
2020-07-26,5,437.0,,262.20000000000005,,0.04793028322440086,,20.0
2020-07-26,6,1601.0000000000002,,352.22,,0.03028467595396729,,20.0
2020-07-26,4,613.0,,367.79999999999995,,0.03464566929133858,,23.0
2020-07-26,3,1165.0,,699.0,,0.014382402707275801,,19.0
2020-07-26,7,587.0333333333333,,352.21999999999997,,0.030284675953967295,,20.0
2020-07-26,1,890.0,,534.0,,0,,22.0
2020-07-27,2,1092.0,,1092.0,,0,,0.0
2020-07-27,3,1270.0,,762.0,,0.24179104477611893,,663.0
2020-07-27,7,1486.4666666666676,,891.8800000000006,,0.21464548624564028,,872.0
2020-07-27,4,1299.0,,779.3999999999992,,0.21935096153846068,,745.0
2020-07-27,5,1121.0,,672.5999999999996,,0.13569776407093267,,494.0
2020-07-27,1,3954.000000000003,,2372.400000000002,,0,,931.0
2020-07-27,6,4053.999999999999,,891.8799999999998,,0.2146454862456404,,872.0
2020-07-28,7,1288.833333333332,,773.2999999999992,,0.2511717085641237,,672.0
2020-07-28,2,1276.0,,1276.0,,0,,0.0
2020-07-28,4,1298.0,,778.7999999999995,,0.25402298850574656,,566.0
2020-07-28,6,3514.9999999999955,,773.299999999999,,0.2511717085641234,,672.0
2020-07-28,5,784.0,,470.39999999999964,,0.224530168150346,,403.0
2020-07-28,3,1187.0,,712.1999999999997,,0.2650154798761605,,450.0
2020-07-28,1,3214.0000000000027,,1928.4000000000017,,0,,721.0
2020-07-29,7,1448.3333333333323,,868.9999999999993,,0.264020868269051,,679.0
2020-07-29,5,1119.0,,671.3999999999997,,0.16242514970059846,,365.0
2020-07-29,1,3071.0,,1842.6,,0,,692.0
2020-07-29,6,3949.9999999999973,,868.9999999999994,,0.2640208682690512,,679.0
2020-07-29,3,1856.0,,1113.6000000000004,,0.20343347639484946,,492.0
2020-07-29,2,1585.0,,1585.0,,0,,0.0
2020-07-29,4,1638.0,,982.8,,0.21325648414985546,,575.0
2020-07-30,3,1448.0,,868.7999999999997,,0.22442420996250642,,550.0
2020-07-30,4,1161.0,,696.5999999999992,,0.2734668335419268,,610.0
2020-07-30,6,3528.9999999999973,,776.3799999999994,,0.25548523206750995,,710.0
2020-07-30,1,3009.000000000002,,1805.400000000001,,0,,762.0
2020-07-30,7,1293.9666666666656,,776.3799999999993,,0.2554852320675096,,710.0
2020-07-30,2,1413.0,,1413.0,,0,,0.0
2020-07-30,5,1085.0,,650.9999999999995,,0.15891472868217008,,406.0
2020-07-31,7,1373.1666666666667,,823.9,,0.24098094852046947,,1459.0
2020-07-31,6,3744.9999999999977,,823.8999999999995,,0.24098094852046953,,1459.0
2020-07-31,4,1470.0,,881.9999999999993,,0.22098569157392614,,1412.0
2020-07-31,1,2433.9999999999995,,1460.3999999999996,,0,,1557.0
2020-07-31,5,1205.0,,722.9999999999994,,0.12427325581395336,,869.0
2020-07-31,2,1111.0,,1111.0,,0,,0.0
2020-07-31,3,1121.0,,672.5999999999998,,0.2430790006752191,,1204.0
2020-08-01,5,306.0,,183.59999999999988,,0.42696629213483156,,219.0
2020-08-01,1,1459.9999999999993,,875.9999999999995,,0,,498.0
2020-08-01,3,505.0,,302.99999999999994,,0.4072769953051648,,287.0
2020-08-01,2,379.0,,379.0,,0,,0.0
2020-08-01,7,767.7999999999986,,460.67999999999915,,0.3036248752909872,,492.0
2020-08-01,6,2093.999999999995,,460.6799999999989,,0.30362487529098703,,492.0
2020-08-01,4,436.0,,261.5999999999998,,0.4494949494949496,,320.0
2020-08-02,6,2601.0,,572.22,,0.033444816053511704,,23.0
2020-08-02,7,953.7,,572.22,,0.033444816053511704,,23.0
2020-08-02,2,1151.0,,1151.0,,0,,0.0
2020-08-02,3,1531.0,,918.6,,0.03952321204516938,,25.0
2020-08-02,5,1232.0,,739.2,,0.04791344667697063,,31.0
2020-08-02,1,1843.0,,1105.8,,0,,32.0
2020-08-02,4,1112.0,,667.1999999999999,,0.04794520547945205,,29.0
2020-08-03,6,4610.999999999996,,1014.4199999999993,,0.2075958068396618,,678.0
2020-08-03,1,4710.000000000002,,2826.000000000001,,0,,742.0
2020-08-03,4,1638.0,,982.8000000000002,,0.27037861915367506,,574.0
2020-08-03,3,1186.0,,711.5999999999995,,0.29946839929119895,,447.0
2020-08-03,7,1690.7000000000003,,1014.4200000000001,,0.20759580683966206,,678.0
2020-08-03,5,974.0,,584.3999999999996,,0.18357082984073747,,352.0
2020-08-03,2,1067.0,,1067.0,,0,,0.0
2020-08-04,5,767.0,,460.1999999999995,,0.23681592039800953,,349.0
2020-08-04,2,1475.0,,1475.0,,0,,0.0
2020-08-04,4,1323.0,,793.799999999999,,0.24399999999999913,,509.0
2020-08-04,7,1281.133333333332,,768.6799999999993,,0.2731433326398999,,574.0
2020-08-04,6,3493.9999999999973,,768.6799999999994,,0.27314333263989987,,574.0
2020-08-04,1,2171.000000000001,,1302.6000000000004,,0,,547.0
2020-08-04,3,1182.0,,709.1999999999997,,0.21669980119284268,,384.0
2020-08-05,5,2135.0,,1280.9999999999998,,0.08486926703814832,,289.0
2020-08-05,2,1285.0,,1285.0,,0,,0.0
2020-08-05,4,1731.0,,1038.5999999999995,,0.21174863387978124,,469.0
2020-08-05,7,1159.0333333333328,,695.4199999999996,,0.28077360637087573,,526.0
2020-08-05,6,3160.9999999999955,,695.419999999999,,0.28077360637087573,,526.0
2020-08-05,1,2770.9999999999995,,1662.5999999999997,,0,,506.0
2020-08-05,3,2558.0,,1534.8000000000004,,0.1302278136688201,,335.0
2020-08-06,4,1624.0,,974.3999999999996,,0.2043116119549236,,462.0
2020-08-06,7,1701.7,,1021.02,,0.22740136507407938,,585.0
2020-08-06,5,933.0,,559.7999999999997,,0.16397849462365555,,317.0
2020-08-06,3,1647.0,,988.1999999999999,,0.2016480853126512,,396.0
2020-08-06,2,1060.0,,1060.0,,0,,0.0
2020-08-06,1,3611.000000000001,,2166.6000000000004,,0,,550.0
2020-08-06,6,4640.999999999998,,1021.0199999999995,,0.2274013650740793,,585.0
2020-08-07,2,944.0,,944.0,,0,,0.0
2020-08-07,4,1626.0,,975.5999999999996,,0.24054180289584282,,548.0
2020-08-07,7,1501.4999999999986,,900.8999999999992,,0.26242795389048934,,688.0
2020-08-07,1,3581.0000000000014,,2148.600000000001,,0,,662.0
2020-08-07,3,1428.0,,856.7999999999998,,0.21148536720044145,,416.0
2020-08-07,5,1350.0,,809.9999999999997,,0.15624999999999975,,361.0
2020-08-07,6,4094.9999999999955,,900.899999999999,,0.2624279538904895,,688.0
2020-08-08,3,435.0,,261.0,,0.30399999999999994,,217.0
2020-08-08,1,1224.9999999999993,,734.9999999999995,,0,,447.0
2020-08-08,2,344.0,,344.0,,0,,0.0
2020-08-08,5,296.0,,177.59999999999988,,0.32420091324200967,,192.0
2020-08-08,7,830.8666666666649,,498.5199999999989,,0.27278562259306754,,419.0
2020-08-08,4,379.0,,227.39999999999984,,0.3714759535655058,,268.0
2020-08-08,6,2265.999999999996,,498.5199999999991,,0.2727856225930676,,419.0
2020-08-09,5,396.0,,237.59999999999997,,0.05263157894736843,,17.0
2020-08-09,7,709.4999999999999,,425.69999999999993,,0.03779214321233217,,21.0
2020-08-09,2,522.0,,522.0,,0,,0.0
2020-08-09,4,662.0,,397.20000000000005,,0.04057971014492754,,24.0
2020-08-09,6,1935.0000000000002,,425.70000000000005,,0.03779214321233217,,21.0
2020-08-09,3,516.0,,309.6,,0.03370786516853933,,19.0
2020-08-09,1,1866.0,,1119.6,,0,,21.0
2020-08-10,4,3314.0,,1988.3999999999987,,0.13064008394543575,,643.0
2020-08-10,2,1820.0,,1820.0,,0,,0.0
2020-08-10,3,2624.0,,1574.400000000001,,0.13484998351467156,,510.0
2020-08-10,7,1735.433333333334,,1041.2600000000004,,0.2257484050384414,,822.0
2020-08-10,6,4732.999999999997,,1041.2599999999993,,0.2257484050384417,,822.0
2020-08-10,5,1746.0,,1047.6000000000008,,0.08298319327731085,,390.0
2020-08-10,1,3457.0,,2074.2,,0,,793.0
2020-08-11,5,858.0,,514.7999999999997,,0.19662921348314572,,372.0
2020-08-11,1,2394.9999999999995,,1436.9999999999995,,0,,686.0
2020-08-11,3,1189.0,,713.3999999999994,,0.2758830694275268,,471.0
2020-08-11,2,1550.0,,1550.0,,0,,0.0
2020-08-11,4,750.0,,449.9999999999999,,0.6097814776274694,,602.0
2020-08-11,6,4763.9999999999945,,1048.0799999999988,,0.22182293368180273,,692.0
2020-08-11,7,1746.7999999999993,,1048.0799999999995,,0.22182293368180264,,692.0
2020-08-12,6,3197.9999999999936,,703.5599999999986,,0.3348585690515809,,699.0
2020-08-12,1,2354.0000000000014,,1412.4000000000008,,0,,689.0
2020-08-12,5,615.0,,368.9999999999998,,0.28901734104046256,,360.0
2020-08-12,4,935.0,,560.9999999999995,,0.33070866141732225,,579.0
2020-08-12,3,901.0,,540.5999999999997,,0.3394428152492668,,456.0
2020-08-12,7,1172.5999999999985,,703.5599999999991,,0.33485856905158023,,699.0
2020-08-12,2,1945.0,,1945.0,,0,,0.0
2020-08-13,2,1700.0,,1700.0,,0,,0.0
2020-08-13,5,1114.0,,668.3999999999999,,0.15413819286256603,,378.0
2020-08-13,7,2397.266666666669,,1438.3600000000015,,0.19024027743373723,,693.0
2020-08-13,4,2487.0,,1492.2000000000012,,0.1740285619395548,,604.0
2020-08-13,6,6538.000000000001,,1438.3600000000001,,0.190240277433737,,693.0
2020-08-13,3,1603.0,,961.7999999999996,,0.2359389895138224,,483.0
2020-08-13,1,5061.000000000001,,3036.6000000000004,,0,,731.0
2020-08-14,4,1001.0,,600.5999999999997,,0.28243727598566226,,690.0
2020-08-14,3,747.0,,448.19999999999965,,0.32763276327632734,,552.0
2020-08-14,1,1799.0000000000002,,1079.4,,0,,818.0
2020-08-14,5,654.0,,392.39999999999975,,0.22511848341232224,,418.0
2020-08-14,6,2913.9999999999945,,641.0799999999988,,0.2904796688580469,,867.0
2020-08-14,7,1068.466666666665,,641.079999999999,,0.29047966885804666,,867.0
2020-08-14,2,777.0,,777.0,,0,,0.0
2020-08-15,6,245.00000000000006,,53.90000000000001,,0.18874172185430474,,59.0
2020-08-15,3,27.0,,16.200000000000003,,0.43749999999999994,,20.0
2020-08-15,7,89.83333333333333,,53.9,,0.1887417218543047,,59.0
2020-08-15,4,54.0,,32.4,,0.12903225806451613,,33.0
2020-08-15,5,45.0,,27.0,,0.18181818181818177,,35.0
2020-08-15,1,109.00000000000001,,65.4,,0,,57.0
2020-08-15,2,195.0,,195.0,,0,,0.0
2020-08-16,1,1264.0,,758.4,,0,,14.0
2020-08-16,6,2119.0,,466.18,,0.01073762838468721,,17.0
2020-08-16,2,1062.0,,1062.0,,0,,0.0
2020-08-16,4,1594.0,,956.4000000000001,,0.00375,,15.0
2020-08-16,7,776.9666666666667,,466.18,,0.01073762838468721,,17.0
2020-08-16,3,672.0,,403.19999999999993,,0.011764705882352943,,15.0
2020-08-16,5,666.0,,399.59999999999997,,0.005970149253731344,,14.0
2020-08-17,1,3464.0000000000027,,2078.4000000000015,,0,,716.0
2020-08-17,2,1206.0,,1206.0,,0,,0.0
2020-08-17,7,1488.299999999998,,892.9799999999988,,0.20938839111803553,,739.0
2020-08-17,5,711.0,,426.59999999999985,,0.18556701030927833,,371.0
2020-08-17,6,4058.9999999999945,,892.9799999999988,,0.20938839111803548,,739.0
2020-08-17,4,1200.0,,719.9999999999995,,0.20424403183023807,,562.0
2020-08-17,3,946.0,,567.6,,0.2395498392282954,,429.0
2020-08-18,6,4296.999999999994,,945.3399999999987,,0.26459010782132386,,732.0
2020-08-18,3,1176.0,,705.6,,0.25757575757575735,,461.0
2020-08-18,5,1017.0,,610.1999999999995,,0.1785137318255247,,406.0
2020-08-18,1,2295.0,,1377.0,,0,,698.0
2020-08-18,4,1441.0,,864.5999999999992,,0.24396642182581252,,578.0
2020-08-18,2,1462.0,,1462.0,,0,,0.0
2020-08-18,7,1575.5666666666657,,945.3399999999993,,0.26459010782132386,,732.0
2020-08-19,2,1458.0,,1458.0,,0,,0.0
2020-08-19,4,1381.0,,828.5999999999992,,0.2293526785714279,,533.0
2020-08-19,5,1105.0,,662.9999999999997,,0.1299212598425195,,352.0
2020-08-19,6,4479.999999999994,,985.5999999999985,,0.2306371286278542,,747.0
2020-08-19,1,2765.0,,1659.0,,0,,710.0
2020-08-19,3,1145.0,,686.9999999999995,,0.2923362175525337,,482.0
2020-08-19,7,1642.666666666666,,985.5999999999996,,0.23063712862785454,,747.0
2020-08-20,2,1298.0,,1298.0,,0,,0.0
2020-08-20,1,4912.000000000002,,2947.2000000000007,,0,,634.0
2020-08-20,5,708.0,,424.7999999999999,,0.2507936507936507,,319.0
2020-08-20,7,1881.3666666666666,,1128.82,,0.2226935312831382,,644.0
2020-08-20,3,1616.0,,969.5999999999999,,0.19240379810094932,,418.0
2020-08-20,4,1470.0,,881.9999999999994,,0.22139830508474542,,504.0
2020-08-20,6,5130.999999999996,,1128.8199999999993,,0.2226935312831378,,644.0
2020-08-21,7,1326.2333333333322,,795.7399999999993,,0.24504278856188585,,708.0
2020-08-21,4,1167.0,,700.1999999999994,,0.2879804758999385,,579.0
2020-08-21,3,948.0,,568.8000000000001,,0.2730061349693248,,453.0
2020-08-21,2,1171.0,,1171.0,,0,,0.0
2020-08-21,6,3616.9999999999936,,795.7399999999986,,0.24504278856188585,,708.0
2020-08-21,5,970.0,,581.9999999999995,,0.21074043938161074,,443.0
2020-08-21,1,2381.0,,1428.6,,0,,716.0
2020-08-22,6,1884.9999999999964,,414.6999999999992,,0.2642466822794692,,419.0
2020-08-22,2,344.0,,344.0,,0,,0.0
2020-08-22,1,1503.9999999999995,,902.3999999999996,,0,,476.0
2020-08-22,4,474.0,,284.39999999999975,,0.33983286908077975,,283.0
2020-08-22,5,355.0,,212.99999999999994,,0.2857142857142861,,209.0
2020-08-22,3,601.0,,360.5999999999999,,0.2836710369487488,,270.0
2020-08-22,7,691.1666666666654,,414.6999999999992,,0.2642466822794689,,419.0
2020-08-23,1,1149.0000000000002,,689.4000000000001,,0,,18.0
2020-08-23,4,640.0,,383.99999999999994,,0.009287925696594425,,18.0
2020-08-23,5,819.0,,491.40000000000003,,0.010869565217391302,,20.0
2020-08-23,2,570.0,,570.0,,0,,0.0
2020-08-23,6,2859.0,,628.98,,0.00935550935550936,,20.0
2020-08-23,3,975.0,,585.0,,0.0061162079510703364,,18.0
2020-08-23,7,1048.3000000000002,,628.98,,0.009355509355509358,,20.0
2020-08-24,2,1014.0,,1014.0,,0,,0.0
2020-08-24,1,3210.0000000000023,,1926.0000000000014,,0,,909.0
2020-08-24,6,4251.999999999996,,935.4399999999991,,0.23318304779080085,,867.0
2020-08-24,5,774.0,,464.39999999999975,,0.19626168224299043,,418.0
2020-08-24,3,1147.0,,688.1999999999997,,0.23533333333333292,,550.0
2020-08-24,7,1559.0666666666684,,935.440000000001,,0.2331830477908011,,867.0
2020-08-24,4,928.0,,556.7999999999997,,0.5010752688172038,,700.0
2020-08-25,1,2663.0000000000014,,1597.8000000000006,,0,,734.0
2020-08-25,6,3573.999999999995,,786.279999999999,,0.2762251923855805,,710.0
